rel	pid	cand_v	is_Table	is_DBpedia
0	table-0084-426-246	Michael_Dukakis	1	0
0	table-0084-426-246	1998–2002	1	0
0	table-0084-426-246	John_N._Sandlin	1	0
0	table-0084-426-246	Maryland's_3rd_congressional_district	1	0
0	table-0084-426-246	1973–1979	1	0
0	table-0084-426-246	46years,_327days	1	0
0	table-0084-426-246	December_9,_1868–December_9,_1870	1	0
0	table-0084-426-246	46	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1966	1	0
0	table-0084-426-246	December_9,_1882–December_9,_1884	1	0
0	table-0084-426-246	36th	1	0
0	table-0084-426-246	1977–1979	1	0
0	table-0084-426-246	John_F._Simms	1	0
0	table-0084-426-246	82years,_61days	1	0
0	table-0084-426-246	Chellie_Pingree	1	0
0	table-0084-426-246	Franklin_D._Roosevelt	1	0
0	table-0084-426-246	left_the_Assembly_to_return_home_to_his_sick_wife	1	0
0	table-0084-426-246	Ireland	1	0
0	table-0084-426-246	57years,_33days	1	0
0	table-0084-426-246	Bill_Nelson	1	0
0	table-0084-426-246	January_1,_2004	1	0
0	table-0084-426-246	23	1	0
0	table-0084-426-246	Jack_M._Campbell	1	0
0	table-0084-426-246	31-33	1	0
0	table-0084-426-246	Texas	1	0
0	table-0084-426-246	93rd_United_States_Congress	1	0
0	table-0084-426-246	64years,_97days	1	0
0	table-0084-426-246	89years,_165days	1	0
0	table-0084-426-246	Guam's_at-large_congressional_district	1	0
0	table-0084-426-246	78years,_91days	1	0
0	table-0084-426-246	Texas's_20th_congressional_district	1	0
0	table-0084-426-246	80years,_363days	1	0
0	table-0084-426-246	United_States_Senate	1	0
0	table-0084-426-246	California's_9th_congressional_district	1	0
0	table-0084-426-246	55years,_206days	1	0
0	table-0084-426-246	79years,_195days	1	0
0	table-0084-426-246	Pennsylvania's_1st_congressional_district	1	0
0	table-0084-426-246	Kansas's_4th_congressional_district	1	0
0	table-0084-426-246	81years,_189days	1	0
0	table-0084-426-246	California's_34th_congressional_district	1	0
0	table-0084-426-246	Henrico_County,_Virginia	1	0
0	table-0084-426-246	two_terms	1	0
0	table-0084-426-246	74years,_256days	1	0
0	table-0084-426-246	Harry_Streett_Baldwin	1	0
0	table-0084-426-246	United_States_Senate_elections,_1958	1	0
0	table-0084-426-246	79years,_86days	1	0
0	table-0084-426-246	John_H._Overton	1	0
0	table-0084-426-246	Henry_F._Ashurst	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1994	1	0
0	table-0084-426-246	Tony_Earl	1	0
0	table-0084-426-246	Florida's_2nd_congressional_district	1	0
0	table-0084-426-246	Richard_Russell,_Jr.	1	0
0	table-0084-426-246	Paul_Seabrook	1	0
0	table-0084-426-246	71years,_208days	1	0
0	table-0084-426-246	Mark_White	1	0
0	table-0084-426-246	William_Pitt_Lynde	1	0
0	table-0084-426-246	32nd_United_States_Congress	1	0
0	table-0084-426-246	Rocky_Anderson	1	0
0	table-0084-426-246	56years,_336days	1	0
0	table-0084-426-246	(1810–1862)	1	0
0	table-0084-426-246	1973–2009	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_2008	1	0
0	table-0084-426-246	Henry_May_(Maryland)	1	0
0	table-0084-426-246	83years,_277days	1	0
0	table-0084-426-246	32	1	0
0	table-0084-426-246	56years,_104days	1	0
0	table-0084-426-246	2001–2009	1	0
0	table-0084-426-246	82years,_60days	1	0
0	table-0084-426-246	Lawrence,_Massachusetts	1	0
0	table-0084-426-246	Elizabeth_City_County,_Virginia	1	0
0	table-0084-426-246	(1797-1858)	1	0
0	table-0084-426-246	Samuel_L._Bestow	1	0
0	table-0084-426-246	18	1	0
0	table-0084-426-246	Port_of_New_York_and_New_Jersey	1	0
0	table-0084-426-246	Massachusetts's_1st_congressional_district	1	0
0	table-0084-426-246	third_term	1	0
0	table-0084-426-246	Illinois's_8th_congressional_district	1	0
0	table-0084-426-246	Georgia's_13th_congressional_district	1	0
0	table-0084-426-246	89years,_11days	1	0
0	table-0084-426-246	Northumberland_County,_Virginia	1	0
0	table-0084-426-246	Elaine_S._Edwards	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1980	1	0
0	table-0084-426-246	82years,_82days	1	0
0	table-0084-426-246	March_4,_1855	1	0
0	table-0084-426-246	Herman_Talmadge	1	0
0	table-0084-426-246	Gray_Davis	1	0
0	table-0084-426-246	First_African-American_mayor	1	0
0	table-0084-426-246	65years,_56days	1	0
0	table-0084-426-246	North_Carolina's_5th_congressional_district	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1982	1	0
0	table-0084-426-246	68years,_85days	1	0
0	table-0084-426-246	Ohio	1	0
0	table-0084-426-246	Maryland's_5th_congressional_district	1	0
0	table-0084-426-246	64years,_315days	1	0
0	table-0084-426-246	Washington's_4th_congressional_district	1	0
0	table-0084-426-246	Guy_Gillette	1	0
0	table-0084-426-246	Longest_serving_term_of_any_Shreveport_Mayor.	1	0
0	table-0084-426-246	South_Capitol_Street	0	1
0	table-0084-426-246	New_York's_7th_congressional_district	1	0
0	table-0084-426-246	England	1	0
0	table-0084-426-246	75years,_54days	1	0
0	table-0084-426-246	Error:_January_3,_1989_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1948	1	0
0	table-0084-426-246	Redistricting	1	0
0	table-0084-426-246	65years,_4days	1	0
0	table-0084-426-246	Thomas_Gamble_(mayor)	1	0
0	table-0084-426-246	76years,_243days	1	0
0	table-0084-426-246	26th_District	1	0
0	table-0084-426-246	Hubert_D._Stephens	1	0
0	table-0084-426-246	70years,_71days	1	0
0	table-0084-426-246	Halifax_County,_Virginia	1	0
0	table-0084-426-246	California's_12th_congressional_district	1	0
0	table-0084-426-246	United_States_Senate_elections,_1952	1	0
0	table-0084-426-246	Illinois	1	0
0	table-0084-426-246	George_McGill	1	0
0	table-0084-426-246	Minnesota's_7th_congressional_district	1	0
0	table-0084-426-246	56th_District	1	0
0	table-0084-426-246	South_Carolina	1	0
0	table-0084-426-246	Abraham_Ellison_Garrett	1	0
0	table-0084-426-246	74years,_75days	1	0
0	table-0084-426-246	List_of_United_States_Senators_from_North_Carolina	1	0
0	table-0084-426-246	Martin_Dies,_Sr.	1	0
0	table-0084-426-246	75years,_98days	1	0
0	table-0084-426-246	William_N._Roach	1	0
0	table-0084-426-246	73years,_307days	1	0
0	table-0084-426-246	Henry_Hastings_Sibley	1	0
0	table-0084-426-246	Buckingham_County,_Virginia	1	0
0	table-0084-426-246	89years,_143days	1	0
0	table-0084-426-246	New_York's_19th_congressional_district	1	0
0	table-0084-426-246	Indiana's_3rd_congressional_district	1	0
0	table-0084-426-246	South_Carolina's_6th_congressional_district	1	0
0	table-0084-426-246	Richard_Davant	1	0
0	table-0084-426-246	1915-1921	1	0
0	table-0084-426-246	Error:_April_16,_1996_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	Petersburg,_Virginia	1	0
0	table-0084-426-246	Appointed_to_the_vacancy_caused_by_the_resignation_of_Don_Mello_served_in_the_1989_Special_Session_only	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1914	1	0
0	table-0084-426-246	1916	1	0
0	table-0084-426-246	Illinois's_20th_congressional_district	1	0
0	table-0084-426-246	Hugh_Meade	1	0
0	table-0084-426-246	54years,_336days	1	0
0	table-0084-426-246	Jim_Webb	1	0
0	table-0084-426-246	1975–1999	1	0
0	table-0084-426-246	8	1	0
0	table-0084-426-246	Pennsylvania's_20th_congressional_district	1	0
0	table-0084-426-246	69years,_72days	1	0
0	table-0084-426-246	1937–1938	1	0
0	table-0084-426-246	F._Ryan_Duffy	1	0
0	table-0084-426-246	1974–1999	1	0
0	table-0084-426-246	32nd_District	1	0
0	table-0084-426-246	City_commission_government	1	0
0	table-0084-426-246	Frank_Lautenberg	1	0
0	table-0084-426-246	56%	1	0
0	table-0084-426-246	Amelia_County,_Virginia	1	0
0	table-0084-426-246	65years,_118days	1	0
0	table-0084-426-246	Brady_P._Gentry	1	0
0	table-0084-426-246	William_O'Neill_(Connecticut_politician)	1	0
0	table-0084-426-246	Pennsylvania's_6th_congressional_district	1	0
0	table-0084-426-246	58years,_178days	1	0
0	table-0084-426-246	Quentin_N._Burdick	1	0
0	table-0084-426-246	Error:_This_is_not_a_valid_number._Please_refer_to_the_documentation_at_for_correct_input.5	1	0
0	table-0084-426-246	92nd_United_States_Congress	1	0
0	table-0084-426-246	1975–1987	1	0
0	table-0084-426-246	48.6	1	0
0	table-0084-426-246	Error:_January_15,_2009_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	12	1	0
0	table-0084-426-246	First_African_American_woman_elected_to_the_Senate_Retired_Term_Limited	1	0
0	table-0084-426-246	Howard_Dean	1	0
0	table-0084-426-246	Florida	1	0
0	table-0084-426-246	39.50%	1	0
0	table-0084-426-246	Bulloch_County,_Georgia	1	0
0	table-0084-426-246	List_of_United_States_Senators_from_Oklahoma	1	0
0	table-0084-426-246	86years,_178days	1	0
0	table-0084-426-246	89	1	0
0	table-0084-426-246	Byron_Kilbourn	1	0
0	table-0084-426-246	Texas's_24th_congressional_district	1	0
0	table-0084-426-246	List_of_United_States_Senators_from_Vermont	1	0
0	table-0084-426-246	1979–1997	1	0
0	table-0084-426-246	Texas's_23rd_congressional_district	1	0
0	table-0084-426-246	Error:_January_3,_1955_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	Lowell,_Massachusetts	1	0
0	table-0084-426-246	Accomack_County,_Virginia	1	0
0	table-0084-426-246	1993–2011	1	0
0	table-0084-426-246	John_C._Box	1	0
0	table-0084-426-246	Choice_B._Randell	1	0
0	table-0084-426-246	Iowa's_2nd_congressional_district	1	0
0	table-0084-426-246	May_7,_1856–September_22,_1856	1	0
0	table-0084-426-246	Affiliation	1	0
0	table-0084-426-246	Charles_Simon	1	0
0	table-0084-426-246	Independent	1	0
0	table-0084-426-246	41st_District	1	0
0	table-0084-426-246	United_States_District_Court_for_the_Southern_District_of_Ohio	1	0
0	table-0084-426-246	57	1	0
0	table-0084-426-246	Elbert_N._Carvel	1	0
0	table-0084-426-246	71years,_351days	1	0
0	table-0084-426-246	Television_host	1	0
0	table-0084-426-246	David_S._Mann_(2nd)	1	0
0	table-0084-426-246	January_3,_2013	1	0
0	table-0084-426-246	Claude_A._Swanson	1	0
0	table-0084-426-246	81years,_210days	1	0
0	table-0084-426-246	88years,_249days	1	0
0	table-0084-426-246	Giles_County,_Virginia	1	0
0	table-0084-426-246	83years,_196days	1	0
0	table-0084-426-246	65th_District	1	0
0	table-0084-426-246	1963–1965	1	0
0	table-0084-426-246	44%	1	0
0	table-0084-426-246	Mississippi's_5th_congressional_district	1	0
0	table-0084-426-246	Oklahoma's_2nd_congressional_district	1	0
0	table-0084-426-246	89years,_338days	1	0
0	table-0084-426-246	86years,_212days	1	0
0	table-0084-426-246	Gonzales,_Texas	1	0
0	table-0084-426-246	SE,	0	1
0	table-0084-426-246	California's_14th_congressional_district	1	0
0	table-0084-426-246	John_A._Moon	1	0
0	table-0084-426-246	George_H._Pendleton	1	0
0	table-0084-426-246	Texas's_22nd_congressional_district	1	0
0	table-0084-426-246	Resigned,_appointed_to_the_United_States_Senate.	1	0
0	table-0084-426-246	Woodrow_Wilson	1	0
0	table-0084-426-246	73years,_47days	1	0
0	table-0084-426-246	Waltham,_Massachusetts	1	0
0	table-0084-426-246	Reese_C._De_Graffenreid	1	0
0	table-0084-426-246	85years,_200days	1	0
0	table-0084-426-246	75years,_57days	1	0
0	table-0084-426-246	Pennsylvania's_14th_congressional_district	1	0
0	table-0084-426-246	California's_42nd_congressional_district	1	0
0	table-0084-426-246	71years,_113days	1	0
0	table-0084-426-246	67years,_6days	1	0
0	table-0084-426-246	Matthew_Denn	1	0
0	table-0084-426-246	55	1	0
0	table-0084-426-246	Frederick_Stone	1	0
0	table-0084-426-246	Pedro_Rosselló	1	0
0	table-0084-426-246	70years,_126days	1	0
0	table-0084-426-246	Louisiana_State_Judge.	1	0
0	table-0084-426-246	Colorado's_2nd_congressional_district	1	0
0	table-0084-426-246	Estes_Kefauver	1	0
0	table-0084-426-246	Andrew_Grant_Chapman	1	0
0	table-0084-426-246	1957–1959	1	0
0	table-0084-426-246	Fresno_County,_California	1	0
0	table-0084-426-246	March_4,_1837	1	0
0	table-0084-426-246	72years,_292days	1	0
0	table-0084-426-246	Error:_March_26,_1996_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	William_Irwin_(California_politician)	1	0
0	table-0084-426-246	52years,_122days	1	0
0	table-0084-426-246	Thomas_F._Bayard,_Jr.	1	0
0	table-0084-426-246	31	1	0
0	table-0084-426-246	73years,_63days	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1928	1	0
0	table-0084-426-246	43years,_238days	1	0
0	table-0084-426-246	Richard_Nixon	1	0
0	table-0084-426-246	Error:_January_3,_1969_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	January_3,_2007_–_January_25,_2012	1	0
0	table-0084-426-246	1831_Gubernatorial_Candidate;_1832_U.S._Senate_Candidate;_1844_Presidential_Elector	1	0
0	table-0084-426-246	Earl_J._Glade	1	0
0	table-0084-426-246	48th_United_States_Congress	1	0
0	table-0084-426-246	Brenham,_Texas	1	0
0	table-0084-426-246	Huntsville,_Texas	1	0
0	table-0084-426-246	Wisconsin's_1st_congressional_district	1	0
0	table-0084-426-246	67years,_35days	1	0
0	table-0084-426-246	Bill_Bradley	1	0
0	table-0084-426-246	Charles_Frederick_Crisp_(D-GA)_-_1893	1	0
0	table-0084-426-246	67years,_205days	1	0
0	table-0084-426-246	Clyde_Tingley	1	0
0	table-0084-426-246	69years,_313days	1	0
0	table-0084-426-246	Joe_Frank_Harris	1	0
0	table-0084-426-246	July_1,_2001–July_1,_2005	1	0
0	table-0084-426-246	Nevada's_1st_congressional_district	1	0
0	table-0084-426-246	Joseph_M._Tone	1	0
0	table-0084-426-246	New_York's_1st_congressional_district	1	0
0	table-0084-426-246	Idaho	1	0
0	table-0084-426-246	Charles_Edward_Bennett	1	0
0	table-0084-426-246	64years,_363days	1	0
0	table-0084-426-246	Florida's_19th_congressional_district	1	0
0	table-0084-426-246	76years,_94days	1	0
0	table-0084-426-246	James_Florio	1	0
0	table-0084-426-246	1964_Redistricting_moved_this_district_from_Western_Wisconsin_to_the_Milwaukee_suburbs.	1	0
0	table-0084-426-246	King_William_County,_Virginia	1	0
0	table-0084-426-246	A._Donald_McEachin	1	0
0	table-0084-426-246	1836–1837	1	0
0	table-0084-426-246	Charles_Henderson_Yoakum	1	0
0	table-0084-426-246	Ernest_K._Neumann	1	0
0	table-0084-426-246	76years,_172days	1	0
0	table-0084-426-246	Mark_P._Taylor	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1974	1	0
0	table-0084-426-246	Olin_Fulmer	1	0
0	table-0084-426-246	55years,_309days	1	0
0	table-0084-426-246	74years,_362days	1	0
0	table-0084-426-246	Bethlehem,_Pennsylvania	1	0
0	table-0084-426-246	1948	1	0
0	table-0084-426-246	Barbara_Boxer	1	0
0	table-0084-426-246	Lt-Gov	1	0
0	table-0084-426-246	Robert_T._Anderson	1	0
0	table-0084-426-246	65years,_137days	1	0
0	table-0084-426-246	(1804-1861)	1	0
0	table-0084-426-246	76years,_21days	1	0
0	table-0084-426-246	1981–2011	1	0
0	table-0084-426-246	Robert_Lucas_(governor)	1	0
0	table-0084-426-246	50th_United_States_Congress	1	0
0	table-0084-426-246	California's_22nd_congressional_district	1	0
0	table-0084-426-246	North_Carolina's_8th_congressional_district	1	0
0	table-0084-426-246	63years,_25days	1	0
0	table-0084-426-246	Crockett,_Texas	1	0
0	table-0084-426-246	March_4,_1917_–_March_3,_1919	1	0
0	table-0084-426-246	62years,_69days	1	0
0	table-0084-426-246	William_S._Richardson	1	0
0	table-0084-426-246	Charles_J._Luken_(2nd)	1	0
0	table-0084-426-246	53%	1	0
0	table-0084-426-246	29-30	1	0
0	table-0084-426-246	Morgan_G._Sanders	1	0
0	table-0084-426-246	Carl_Albert	1	0
0	table-0084-426-246	Earl_E._Hartley	1	0
0	table-0084-426-246	Edmund_Muskie	1	0
0	table-0084-426-246	1979–1994	1	0
0	table-0084-426-246	78years,_69days	1	0
0	table-0084-426-246	California's_37th_congressional_district	1	0
0	table-0084-426-246	June_12,_2012_-_January_3,_2013	1	0
0	table-0084-426-246	81years,_91days	1	0
0	table-0084-426-246	Thomas_Gill_(U.S._politician)	1	0
0	table-0084-426-246	64years,_345days	1	0
0	table-0084-426-246	Gooch_was_ousted_by_the_Union_and_was_replaced_by_Wells.	1	0
0	table-0084-426-246	New_Hampshire's_2nd_congressional_district	1	0
0	table-0084-426-246	Lunenburg_County,_Virginia	1	0
0	table-0084-426-246	Samuel_Purdy	1	0
0	table-0084-426-246	25th_United_States_Congress	1	0
0	table-0084-426-246	Ted_Wilson_(mayor)	1	0
0	table-0084-426-246	66years,_22days	1	0
0	table-0084-426-246	James_A._Johnson_(politician)	1	0
0	table-0084-426-246	New_Mexico's_3rd_congressional_district	1	0
0	table-0084-426-246	70years,_311days	1	0
0	table-0084-426-246	Ogden_Hoffman	1	0
0	table-0084-426-246	Georgia's_4th_congressional_district	1	0
0	table-0084-426-246	81years,_291days	1	0
0	table-0084-426-246	67years,_42days	1	0
0	table-0084-426-246	North_Carolina's_12th_congressional_district	1	0
0	table-0084-426-246	65years,_267days	1	0
0	table-0084-426-246	43years,_266days	1	0
0	table-0084-426-246	73years,_1day	1	0
0	table-0084-426-246	Chester_Ashley	1	0
0	table-0084-426-246	Peter_Hansborough_Bell	1	0
0	table-0084-426-246	Alexis_I._du_Pont_Bayard	1	0
0	table-0084-426-246	64years,_277days	1	0
0	table-0084-426-246	Error:_June_10,_1986_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	1975–1981	1	0
0	table-0084-426-246	Chief_executive_officer	1	0
0	table-0084-426-246	80years,_63days	1	0
0	table-0084-426-246	62years,_144days	1	0
0	table-0084-426-246	North_Carolina's_1st_congressional_district	1	0
0	table-0084-426-246	Rafael_Anchia	1	0
0	table-0084-426-246	1999–2011	1	0
0	table-0084-426-246	Richard_Lamm	1	0
0	table-0084-426-246	1959–1961	1	0
0	table-0084-426-246	San_Francisco_Bay_Area	1	0
0	table-0084-426-246	John_Gerald_Milton	1	0
0	table-0084-426-246	Huey_Long	1	0
0	table-0084-426-246	List_of_United_States_Senators_from_Missouri	1	0
0	table-0084-426-246	80years,_16days	1	0
0	table-0084-426-246	73rd_District	1	0
0	table-0084-426-246	Harry_L._Patton	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1846	1	0
0	table-0084-426-246	Fairfax_County,_Virginia	1	0
0	table-0084-426-246	72years,_197days	1	0
0	table-0084-426-246	Louisiana_State_Representative,_1912–1916	1	0
0	table-0084-426-246	Texas's_25th_congressional_district	1	0
0	table-0084-426-246	2002–2006	1	0
0	table-0084-426-246	Jean_King	1	0
0	table-0084-426-246	79years,_16days	1	0
0	table-0084-426-246	Milton_J._Helmick	1	0
0	table-0084-426-246	Alabama's_3rd_congressional_district	1	0
0	table-0084-426-246	February_21,_1952	1	0
0	table-0084-426-246	Dwight_Tillery	1	0
0	table-0084-426-246	Mark_Mallory	1	0
0	table-0084-426-246	John_B._Long	1	0
0	table-0084-426-246	73years,_211days	1	0
0	table-0084-426-246	75years,_97days	1	0
0	table-0084-426-246	Jesse_M._Combs	1	0
0	table-0084-426-246	James_E._Murray	1	0
0	table-0084-426-246	Roxanne_Qualls	1	0
0	table-0084-426-246	64years,_51days	1	0
0	table-0084-426-246	Herman_Stump	1	0
0	table-0084-426-246	59years,_179days	1	0
0	table-0084-426-246	Calaveras_County,_California	1	0
0	table-0084-426-246	Washington_County,_Virginia	1	0
0	table-0084-426-246	38	1	0
0	table-0084-426-246	Dinwiddie_County,_Virginia	1	0
0	table-0084-426-246	Error:_December_9,_1989_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	62years,_3days	1	0
0	table-0084-426-246	New_York's_6th_congressional_district	1	0
0	table-0084-426-246	78years,_170days	1	0
0	table-0084-426-246	January_3,_1951_–_January_1,_1962	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1926	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1894	1	0
0	table-0084-426-246	Oregon's_3rd_congressional_district	1	0
0	table-0084-426-246	Won_contested_election	1	0
0	table-0084-426-246	McKinney,_Texas	1	0
0	table-0084-426-246	1957–1963	1	0
0	table-0084-426-246	85years,_235days	1	0
0	table-0084-426-246	Louis_Wigfall	1	0
0	table-0084-426-246	West_Virginia's_6th_congressional_district	1	0
0	table-0084-426-246	Charles_Jones	1	0
0	table-0084-426-246	Moses_L._Broocks	1	0
0	table-0084-426-246	March_4,_1905_–_March_3,_1911	1	0
0	table-0084-426-246	10	1	0
0	table-0084-426-246	John_Hemphill_(senator)	1	0
0	table-0084-426-246	Error:_February_1,_2013_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	65years,_8days	1	0
0	table-0084-426-246	J._Lister_Hill	1	0
0	table-0084-426-246	Indiana's_4th_congressional_district	1	0
0	table-0084-426-246	61years,_130days	1	0
0	table-0084-426-246	John_Carney_(politician)	1	0
0	table-0084-426-246	Mississippi's_2nd_congressional_district	1	0
0	table-0084-426-246	Washington,_D.C.	1	1
0	table-0084-426-246	No_3rd_seat	1	0
0	table-0084-426-246	Dranesville	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1944	1	0
0	table-0084-426-246	72years,_155days	1	0
0	table-0084-426-246	Zbigniew_Brzezinski	1	0
0	table-0084-426-246	George_J._Mitchell	1	0
0	table-0084-426-246	James_Clarke_(Iowa_politician)	1	0
0	table-0084-426-246	Louisiana_State_Representative,_1952–1954	1	0
0	table-0084-426-246	59	1	0
0	table-0084-426-246	58%	1	0
0	table-0084-426-246	Santa_Clara_County,_California	1	0
0	table-0084-426-246	James_F._Hinkle	1	0
0	table-0084-426-246	67years,_184days	1	0
0	table-0084-426-246	Illinois's_17th_congressional_district	1	0
0	table-0084-426-246	Kentucky's_1st_congressional_district	1	0
0	table-0084-426-246	41,436	1	0
0	table-0084-426-246	Eric_Johnson	1	0
0	table-0084-426-246	David_Paterson	1	0
0	table-0084-426-246	Elected_to_fill_unfinished_term.	1	0
0	table-0084-426-246	20003	0	1
0	table-0084-426-246	Resigned_to_run_as_a_Republican	1	0
0	table-0084-426-246	Joseph_W._Martin,_Jr._(R-MA)_-_1953_Sam_Rayburn_(D-TX)_-_1955,_1957,_1959,_1961	1	0
0	table-0084-426-246	68%	1	0
0	table-0084-426-246	33rd	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1952	1	0
0	table-0084-426-246	Rebecca_Latimer_Felton	1	0
0	table-0084-426-246	Thomas_Bragg	1	0
0	table-0084-426-246	73years,_118days	1	0
0	table-0084-426-246	Wallace_Pierpont	1	0
0	table-0084-426-246	California's_5th_congressional_district	1	0
0	table-0084-426-246	Halvor_Halvorsen	1	0
0	table-0084-426-246	94th_United_States_Congress	1	0
0	table-0084-426-246	68years,_352days	1	0
0	table-0084-426-246	Douglas_Wilder	1	0
0	table-0084-426-246	Al_Gore	1	0
0	table-0084-426-246	Rockbridge_County,_Virginia	1	0
0	table-0084-426-246	Allegheny_County,_Pennsylvania	1	0
0	table-0084-426-246	57years,_44days	1	0
0	table-0084-426-246	United_States_House_of_Representatives_elections,_1996	1	0
0	table-0084-426-246	42years,_107days	1	0
0	table-0084-426-246	Error:_November_6,_2012_This_is_not_an_acceptable_date_format._Please_check_the_spelling,_check_the_numbers_and/or_read_the_documentation_at_template_for_correct_date_input.	1	0
0	table-0084-426-246	35	1	0
0	table-0084-426-246	Alameda_County,_California	1	0
0	table-0084-426-246	Robert_S._Kerr	1	0
0	table-0084-426-246	1910	1	0
0	table-0084-426-246	Charlotte_County,_Virginia	1	0
0	table-0084-426-246	45th_United_States_Congress	1	0
0	table-0084-426-246	1880	1	0
0	table-0084-426-246	63rd_District	1	0
0	table-0084-426-246	Dick_Celeste	1	0
0	table-0084-426-246	62	1	0
0	table-0084-426-246	George_Welshman_Owens	1	0
0	table-0084-426-246	New_Mexico's_2nd_congressional_district	1	0
0	table-0084-426-246	21	1	0
0	table-0084-426-246	57years,_170days	1	0
0	table-0084-426-246	George_Wallace	1	0
0	table-0084-426-246	Wilson_Shannon	1	0
0	table-0084-426-246	James_J._Weeks	1	0
0	table-0084-426-246	Absalom_Willis_Robertson	1	0
0	table-0084-426-246	Augustine_Lonergan	1	0
0	table-0084-426-246	Elected_Governor	1	0
0	table-0084-426-246	Mary_Landrieu	1	0
0	table-0084-426-246	0	1	0
0	table-0084-426-246	Galveston,_Texas	1	0
0	table-0084-426-246	99years,_26days	1	0
0	table-0084-426-246	May_9,_1859–May_9,_1860	1	0
0	table-0084-426-246	Alabama	1	0
0	table-0084-426-246	78th_United_States_Congress	1	0
0	table-0084-426-246	71years,_177days	1	0
0	table-0084-426-246	1833–1835	1	0
0	table-0084-426-246	March_4,_1873_–_March_3,_1875	1	0
0	table-0084-426-246	64th_United_States_Congress	1	0
0	table-0084-426-246	James_D._McGinnis	1	0
0	table-0084-426-246	Lancaster_County,_Virginia	1	0
0	table-0084-426-246	Oscar_O._Askren	1	0
0	table-0084-426-246	June_1,_1963	1	0
0	table-0084-426-246	Channing_E._Phillips	1	0
0	table-0084-426-246	80years,_19days	1	0
0	table-0084-426-246	41	1	0
0	table-0084-426-246	Jimmy_Carter	1	0
0	table-0084-426-246	Georgia's_9th_congressional_district	1	0
0	table-0084-426-246	72years,_181days	1	0
0	table-0084-426-246	Governor_of_Vermont	1	0
0	table-0084-426-246	First_woman_elected_to_the_Nevada_Senate	1	0
0	table-0084-426-246	Use_of_office_to_fix_parking_tickets_and_influence_probation_officers_on_friend's_behalf	1	0
0	table-0084-426-246	55%	1	0
0	table-0084-426-246	1894-1911	1	0
0	table-0084-426-246	67%	1	0
0	table-0084-426-246	60years,_223days	1	0
0	table-0084-426-246	78years,_252days	1	0
0	table-0084-426-246	New_Kent_County,_Virginia	1	0
0	table-0084-426-246	70years,_151days	1	0
0	table-0084-426-246	Bob_Menendez	1	0
0	table-0084-426-246	77years,_170days	1	0
0	table-0084-426-246	Waldo_P._Johnson	1	0
0	table-0084-426-246	South_Carolina's_5th_congressional_district	1	0
0	table-0084-426-246	9	1	0
0	table-0084-426-246	Grover_Cleveland	1	0
0	table-0084-426-246	1961-1972	1	0
0	table-0084-426-246	Lost_contested_election	1	0
0	table-0084-426-246	46years,_202days	1	0
0	table-0084-426-246	47,011	1	0
0	table-0084-426-246	62years,_78days	1	0
0	table-0084-426-246	60th_District	1	0
0	table-0084-426-246	64%	1	0
0	table-0084-426-246	George_Nigh	1	0
0	table-0084-426-246	Brunswick_County,_Virginia	1	0
0	table-0084-426-246	Pennsylvania's_12th_congressional_district	1	0
